target_id,colors
XM_015811522.1,turquoise
XM_015811523.1,lightcyan
XM_015811525.1,turquoise
XM_015811526.1,turquoise
XM_015811527.1,blue
XM_015811528.1,blue
XM_015811529.1,greenyellow
XM_015811530.1,green
XM_015811531.1,turquoise
XM_015811532.1,blue
XM_015811533.1,purple
XM_015811534.1,blue
XM_015811537.1,lightgreen
XM_015811538.1,darkturquoise
XM_015811540.1,cyan
XM_015811543.1,green
XM_015811544.1,turquoise
XM_015811553.1,turquoise
XM_015811554.2,salmon
XM_015811555.1,turquoise
XM_015811556.1,turquoise
XM_015811557.1,greenyellow
XM_015811558.1,salmon
XM_015811559.1,turquoise
XM_015811560.1,turquoise
XM_015811561.1,turquoise
XM_015811562.1,turquoise
XM_015811563.1,darkturquoise
XM_015811564.1,green
XM_015811565.1,green
XM_015811566.1,salmon
XM_015811567.1,salmon
XM_015811568.2,salmon
XM_015811570.1,salmon
XM_015811571.1,salmon
XM_015811572.1,turquoise
XM_015811573.2,cyan
XM_015811576.1,salmon
XM_015811578.1,black
XM_015811579.1,black
XM_015811580.1,blue
XM_015811584.1,lightcyan
XM_015811586.2,salmon
XM_015811587.1,salmon
XM_015811588.2,turquoise
XM_015811589.2,turquoise
XM_015811590.1,salmon
XM_015811591.1,red
XM_015811593.1,salmon
XM_015811594.1,salmon
XM_015811595.2,salmon
XM_015811597.1,turquoise
XM_015811598.1,red
XM_015811599.1,lightyellow
XM_015811600.1,lightyellow
XM_015811601.1,greenyellow
XM_015811602.1,greenyellow
XM_015811603.1,greenyellow
XM_015811604.2,cyan
XM_015811607.1,darkturquoise
XM_015811608.1,black
XM_015811609.1,blue
XM_015811610.2,salmon
XM_015811611.2,turquoise
XM_015811613.1,lightcyan
XM_015811614.1,turquoise
XM_015811615.1,salmon
XM_015811617.1,purple
XM_015811619.1,purple
XM_015811622.1,purple
XM_015811624.1,green
XM_015811626.1,greenyellow
XM_015811630.1,greenyellow
XM_015811634.1,purple
XM_015811635.2,black
XM_015811636.1,blue
XM_015811637.1,black
XM_015811638.1,greenyellow
XM_015811639.1,green
XM_015811640.1,green
XM_015811641.2,blue
XM_015811642.2,blue
XM_015811643.1,greenyellow
XM_015811644.1,purple
XM_015811646.1,cyan
XM_015811647.1,turquoise
XM_015811648.1,greenyellow
XM_015811649.1,darkred
XM_015811650.1,turquoise
XM_015811651.1,greenyellow
XM_015811652.1,greenyellow
XM_015811653.1,black
XM_015811655.2,green
XM_015811657.1,purple
XM_015811660.1,lightgreen
XM_015811661.1,turquoise
XM_015811662.1,blue
XM_015811663.2,purple
XM_015811665.1,lightgreen
XM_015811666.1,purple
XM_015811667.2,lightyellow
XM_015811670.1,blue
XM_015811672.1,blue
XM_015811674.1,blue
XM_015811676.1,turquoise
XM_015811677.1,greenyellow
XM_015811679.2,turquoise
XM_015811680.1,purple
XM_015811681.1,turquoise
XM_015811684.1,green
XM_015811685.1,turquoise
XM_015811686.1,blue
XM_015811688.1,blue
XM_015811691.1,turquoise
XM_015811692.1,salmon
XM_015811693.1,blue
XM_015811696.1,cyan
XM_015811698.2,blue
XM_015811699.1,purple
XM_015811700.1,salmon
XM_015811701.1,turquoise
XM_015811702.1,turquoise
XM_015811704.1,blue
XM_015811705.1,salmon
XM_015811706.2,salmon
XM_015811708.1,green
XM_015811709.1,darkturquoise
XM_015811710.1,salmon
XM_015811711.1,salmon
XM_015811712.1,salmon
XM_015811713.1,lightgreen
XM_015811714.1,blue
XM_015811715.1,blue
XM_015811716.1,purple
XM_015811717.1,greenyellow
XM_015811718.1,blue
XM_015811719.1,green
XM_015811720.2,blue
XM_015811722.1,salmon
XM_015811723.1,blue
XM_015811724.2,greenyellow
XM_015811728.1,green
XM_015811729.1,salmon
XM_015811731.2,turquoise
XM_015811732.1,salmon
XM_015811733.1,blue
XM_015811734.1,darkred
XM_015811736.1,blue
XM_015811737.1,salmon
XM_015811738.1,salmon
XM_015811739.1,turquoise
XM_015811740.1,blue
XM_015811741.1,turquoise
XM_015811743.1,salmon
XM_015811744.1,darkturquoise
XM_015811745.1,royalblue
XM_015811746.1,red
XM_015811747.1,salmon
XM_015811748.1,turquoise
XM_015811749.1,salmon
XM_015811750.1,turquoise
XM_015811751.1,salmon
XM_015811752.1,salmon
XM_015811753.1,black
XM_015811754.2,green
XM_015811755.1,salmon
XM_015811756.1,turquoise
XM_015811757.2,salmon
XM_015811758.2,salmon
XM_015811759.1,greenyellow
XM_015811760.1,salmon
XM_015811761.1,salmon
XM_015811762.2,blue
XM_015811763.1,turquoise
XM_015811764.1,salmon
XM_015811765.1,black
XM_015811766.1,salmon
XM_015811767.1,darkred
XM_015811768.1,greenyellow
XM_015811769.1,darkred
XM_015811770.1,blue
XM_015811771.1,darkred
XM_015811772.1,blue
XM_015811774.1,blue
XM_015811777.1,turquoise
XM_015811778.1,cyan
XM_015811779.1,lightyellow
XM_015811782.1,blue
XM_015811784.2,turquoise
XM_015811786.1,red
XM_015811787.1,greenyellow
XM_015811788.1,lightcyan
XM_015811789.1,red
XM_015811790.2,cyan
XM_015811791.1,lightcyan
XM_015811792.1,red
XM_015811794.1,blue
XM_015811795.2,blue
XM_015811796.2,blue
XM_015811797.1,green
XM_015811798.1,blue
XM_015811799.1,black
XM_015811800.1,blue
XM_015811801.1,blue
XM_015811802.1,red
XM_015811804.1,cyan
XM_015811805.1,blue
XM_015811807.1,turquoise
XM_015811808.1,purple
XM_015811809.1,blue
XM_015811812.1,blue
XM_015811814.1,turquoise
XM_015811816.1,blue
XM_015811817.1,blue
XM_015811818.1,red
XM_015811819.2,blue
XM_015811821.1,cyan
XM_015811822.1,blue
XM_015811823.2,cyan
XM_015811825.1,blue
XM_015811827.1,blue
XM_015811828.1,salmon
XM_015811829.2,blue
XM_015811830.1,red
XM_015811831.1,salmon
XM_015811832.1,salmon
XM_015811833.1,salmon
XM_015811834.1,red
XM_015811835.1,salmon
XM_015811836.1,green
XM_015811840.2,blue
XM_015811841.1,cyan
XM_015811842.1,darkred
XM_015811843.1,turquoise
XM_015811844.1,red
XM_015811845.1,turquoise
XM_015811848.1,blue
XM_015811849.1,lightyellow
XM_015811850.2,blue
XM_015811851.1,green
XM_015811852.1,blue
XM_015811853.1,blue
XM_015811855.1,red
XM_015811857.1,lightcyan
XM_015811858.1,black
XM_015811859.1,greenyellow
XM_015811860.1,blue
XM_015811861.2,blue
XM_015811862.1,greenyellow
XM_015811864.1,black
XM_015811865.1,cyan
XM_015811866.1,greenyellow
XM_015811867.1,blue
XM_015811868.1,turquoise
XM_015811869.1,greenyellow
XM_015811870.1,green
XM_015811874.1,cyan
XM_015811886.1,green
XM_015811887.2,darkred
XM_015811890.1,purple
XM_015811891.1,purple
XM_015811893.1,blue
XM_015811894.2,turquoise
XM_015811895.2,lightgreen
XM_015811896.2,blue
XM_015811898.1,black
XM_015811899.2,lightgreen
XM_015811900.1,purple
XM_015811901.1,greenyellow
XM_015811902.1,turquoise
XM_015811903.2,lightgreen
XM_015811904.2,purple
XM_015811906.1,greenyellow
XM_015811908.1,green
XM_015811916.1,lightgreen
XM_015811917.1,lightgreen
XM_015811918.2,darkred
XM_015811920.1,turquoise
XM_015811923.1,greenyellow
XM_015811925.2,black
XM_015811926.1,turquoise
XM_015811929.1,blue
XM_015811933.1,darkred
XM_015811936.2,turquoise
XM_015811937.1,turquoise
XM_015811938.1,turquoise
XM_015811939.1,salmon
XM_015811940.1,blue
XM_015811941.1,cyan
XM_015811942.1,blue
XM_015811943.1,turquoise
XM_015811944.1,salmon
XM_015811946.2,greenyellow
XM_015811947.1,lightgreen
XM_015811948.2,purple
XM_015811951.1,turquoise
XM_015811953.1,turquoise
XM_015811955.2,purple
XM_015811956.1,green
XM_015811957.1,purple
XM_015811959.1,greenyellow
XM_015811961.2,grey60
XM_015811962.1,lightgreen
XM_015811964.1,turquoise
XM_015811965.1,black
XM_015811966.1,blue
XM_015811967.1,black
XM_015811969.2,turquoise
XM_015811971.1,turquoise
XM_015811972.1,lightgreen
XM_015811973.1,turquoise
XM_015811974.1,darkgreen
XM_015811975.1,lightgreen
XM_015811976.1,red
XM_015811977.1,darkgreen
XM_015811978.2,cyan
XM_015811979.1,greenyellow
XM_015811980.1,greenyellow
XM_015811981.2,darkgreen
XM_015811983.1,purple
XM_015811984.2,darkred
XM_015811987.1,red
XM_015811988.1,blue
XM_015811989.1,darkgreen
XM_015811990.1,turquoise
XM_015811991.2,lightgreen
XM_015811993.1,purple
XM_015811994.1,greenyellow
XM_015811995.1,turquoise
XM_015811999.2,greenyellow
XM_015812002.1,blue
XM_015812004.1,turquoise
XM_015812005.1,darkred
XM_015812008.1,black
XM_015812010.2,purple
XM_015812013.1,salmon
XM_015812015.2,black
XM_015812016.1,blue
XM_015812017.1,salmon
XM_015812019.1,salmon
XM_015812022.1,green
XM_015812023.2,red
XM_015812024.1,salmon
XM_015812025.1,salmon
XM_015812026.1,turquoise
XM_015812028.1,turquoise
XM_015812029.1,black
XM_015812030.1,turquoise
XM_015812031.1,blue
XM_015812034.1,turquoise
XM_015812036.1,red
XM_015812038.2,black
XM_015812039.1,black
XM_015812040.1,purple
XM_015812041.1,blue
XM_015812043.1,blue
XM_015812045.1,blue
XM_015812046.1,blue
XM_015812048.1,turquoise
XM_015812049.2,greenyellow
XM_015812050.1,blue
XM_015812051.1,black
XM_015812053.1,black
XM_015812054.1,blue
XM_015812055.1,black
XM_015812056.1,red
XM_015812057.1,black
XM_015812058.1,blue
XM_015812059.1,grey60
XM_015812060.1,salmon
XM_015812061.1,red
XM_015812062.1,green
XM_015812063.1,turquoise
XM_015812064.1,turquoise
XM_015812065.1,black
XM_015812066.1,red
XM_015812067.1,black
XM_015812068.1,salmon
XM_015812069.1,salmon
XM_015812070.2,salmon
XM_015812071.1,turquoise
XM_015812072.1,turquoise
XM_015812077.1,turquoise
XM_015812078.1,greenyellow
XM_015812082.2,greenyellow
XM_015812083.1,turquoise
XM_015812084.1,turquoise
XM_015812085.1,lightgreen
XM_015812086.1,greenyellow
XM_015812087.1,grey60
XM_015812088.1,greenyellow
XM_015812089.1,black
XM_015812090.1,green
XM_015812092.1,green
XM_015812093.1,turquoise
XM_015812095.1,lightcyan
XM_015812096.1,purple
XM_015812097.1,blue
XM_015812099.1,cyan
XM_015812103.1,black
XM_015812107.2,blue
XM_015812108.1,blue
XM_015812109.1,lightgreen
XM_015812110.1,blue
XM_015812111.2,blue
XM_015812112.1,blue
XM_015812113.1,black
XM_015812114.1,salmon
XM_015812115.1,turquoise
XM_015812116.1,red
XM_015812117.1,blue
XM_015812120.1,cyan
XM_015812121.1,purple
XM_015812122.1,turquoise
XM_015812123.1,purple
XM_015812124.1,darkred
XM_015812125.1,blue
XM_015812126.1,green
XM_015812127.1,lightyellow
XM_015812128.1,black
XM_015812129.1,cyan
XM_015812130.1,black
XM_015812131.1,turquoise
XM_015812133.1,lightyellow
XM_015812134.1,lightyellow
XM_015812136.2,turquoise
XM_015812138.2,purple
XM_015812140.1,cyan
XM_015812141.2,turquoise
XM_015812142.1,turquoise
XM_015812143.1,lightgreen
XM_015812144.1,lightgreen
XM_015812145.1,turquoise
XM_015812146.1,darkred
XM_015812147.1,green
XM_015812152.2,turquoise
XM_015812153.1,blue
XM_015812154.2,greenyellow
XM_015812155.1,greenyellow
XM_015812156.1,greenyellow
XM_015812157.1,purple
XM_015812158.1,purple
XM_015812159.1,black
XM_015812161.1,greenyellow
XM_015812163.1,black
XM_015812164.1,blue
XM_015812165.1,darkred
XM_015812167.1,greenyellow
XM_015812169.1,turquoise
XM_015812171.1,lightgreen
XM_015812172.1,darkgreen
XM_015812173.1,lightgreen
XM_015812174.1,greenyellow
XM_015812178.1,turquoise
XM_015812179.1,purple
XM_015812181.1,blue
XM_015812182.1,purple
XM_015812183.1,lightgreen
XM_015812184.1,darkgreen
XM_015812185.1,lightgreen
XM_015812187.1,blue
XM_015812188.1,lightyellow
XM_015812191.1,darkred
XM_015812197.1,turquoise
XM_015812198.1,greenyellow
XM_015812199.1,black
XM_015812202.1,cyan
XM_015812203.1,greenyellow
XM_015812204.1,greenyellow
XM_015812207.1,red
XM_015812210.2,blue
XM_015812216.1,blue
XM_015812218.1,lightgreen
XM_015812219.1,purple
XM_015812220.1,lightgreen
XM_015812222.1,darkred
XM_015812223.2,darkred
XM_015812224.1,turquoise
XM_015812225.1,red
XM_015812226.1,lightgreen
XM_015812227.1,blue
XM_015812228.1,blue
XM_015812229.1,lightgreen
XM_015812230.1,blue
XM_015812232.1,lightgreen
XM_015812233.1,green
XM_015812234.1,cyan
XM_015812235.1,greenyellow
XM_015812236.1,blue
XM_015812237.2,lightgreen
XM_015812239.1,blue
XM_015812240.1,turquoise
XM_015812241.1,blue
XM_015812243.1,lightgreen
XM_015812246.1,turquoise
XM_015812248.1,darkred
XM_015812249.1,purple
XM_015812250.1,grey60
XM_015812252.2,greenyellow
XM_015812253.1,blue
XM_015812254.1,lightcyan
XM_015812256.1,blue
XM_015812257.1,blue
XM_015812258.1,turquoise
XM_015812259.1,blue
XM_015812261.1,lightgreen
XM_015812262.1,blue
XM_015812265.1,black
XM_015812266.1,black
XM_015812268.1,blue
XM_015812269.1,cyan
XM_015812270.2,turquoise
XM_015812272.1,blue
XM_015812274.1,blue
XM_015812275.1,blue
XM_015812276.1,cyan
XM_015812277.1,green
XM_015812278.2,turquoise
XM_015812280.1,turquoise
XM_015812281.1,lightcyan
XM_015812282.1,turquoise
XM_015812283.1,cyan
XM_015812285.1,cyan
XM_015812286.1,turquoise
XM_015812287.2,cyan
XM_015812288.1,lightgreen
XM_015812289.2,cyan
XM_015812290.1,blue
XM_015812292.1,blue
XM_015812295.1,red
XM_015812296.1,greenyellow
XM_015812297.1,green
XM_015812303.2,blue
XM_015812304.1,green
XM_015812305.1,black
XM_015812306.1,red
XM_015812307.1,red
XM_015812308.1,grey60
XM_015812309.1,blue
XM_015812310.1,blue
XM_015812313.1,turquoise
XM_015812314.1,blue
XM_015812315.1,turquoise
XM_015812316.1,blue
XM_015812317.1,blue
XM_015812318.1,red
XM_015812319.1,cyan
XM_015812320.1,blue
XM_015812321.1,red
XM_015812323.1,blue
XM_015812326.1,blue
XM_015812327.1,blue
XM_015812328.1,green
XM_015812329.1,turquoise
XM_015812330.1,red
XM_015812331.1,blue
XM_015812332.1,turquoise
XM_015812333.1,green
XM_015812334.1,red
XM_015812335.1,blue
XM_015812336.1,turquoise
XM_015812337.2,blue
XM_015812338.1,turquoise
XM_015812339.1,blue
XM_015812340.1,purple
XM_015812341.1,cyan
XM_015812342.1,turquoise
XM_015812343.1,blue
XM_015812344.1,turquoise
XM_015812345.1,turquoise
XM_015812346.1,turquoise
XM_015812347.2,darkred
XM_015812349.1,green
XM_015812350.1,salmon
XM_015812352.1,cyan
XM_015812355.1,blue
XM_015812356.1,green
XM_015812358.1,turquoise
XM_015812361.1,blue
XM_015812362.2,cyan
XM_015812363.1,green
XM_015812364.1,blue
XM_015812365.1,blue
XM_015812366.1,purple
XM_015812367.1,blue
XM_015812368.1,greenyellow
XM_015812369.1,purple
XM_015812370.1,green
XM_015812371.2,blue
XM_015812372.1,blue
XM_015812373.1,cyan
XM_015812375.1,red
XM_015812376.1,greenyellow
XM_015812377.1,lightgreen
XM_015812378.1,blue
XM_015812379.1,turquoise
XM_015812380.2,turquoise
XM_015812382.1,blue
XM_015812383.1,greenyellow
XM_015812384.1,lightcyan
XM_015812387.1,red
XM_015812392.1,turquoise
XM_015812393.1,turquoise
XM_015812394.1,turquoise
XM_015812395.1,black
XM_015812398.1,turquoise
XM_015812402.2,green
XM_015812405.1,greenyellow
XM_015812407.1,black
XM_015812411.1,cyan
XM_015812412.1,turquoise
XM_015812413.1,black
XM_015812415.1,black
XM_015812416.2,salmon
XM_015812417.1,turquoise
XM_015812418.1,turquoise
XM_015812419.1,cyan
XM_015812420.1,blue
XM_015812422.2,salmon
XM_015812424.1,turquoise
XM_015812426.1,turquoise
XM_015812427.1,salmon
XM_015812428.1,greenyellow
XM_015812429.1,blue
XM_015812430.1,salmon
XM_015812431.1,blue
XM_015812433.1,turquoise
XM_015812434.1,black
XM_015812435.1,blue
XM_015812437.1,blue
XM_015812438.1,green
XM_015812439.1,greenyellow
XM_015812441.2,blue
XM_015812442.2,cyan
XM_015812443.1,green
XM_015812444.2,red
XM_015812445.2,turquoise
XM_015812446.1,cyan
XM_015812447.2,blue
XM_015812448.1,turquoise
XM_015812449.1,turquoise
XM_015812453.1,blue
XM_015812454.1,green
XM_015812455.1,red
XM_015812456.1,blue
XM_015812457.1,lightyellow
XM_015812458.1,lightgreen
XM_015812459.1,blue
XM_015812460.1,turquoise
XM_015812461.1,grey60
XM_015812463.1,red
XM_015812464.1,blue
XM_015812465.1,blue
XM_015812467.1,blue
XM_015812468.1,turquoise
XM_015812469.1,blue
XM_015812471.1,royalblue
XM_015812472.1,turquoise
XM_015812473.1,cyan
XM_015812474.1,darkred
XM_015812475.1,blue
XM_015812477.1,blue
XM_015812478.1,blue
XM_015812481.1,blue
XM_015812482.1,blue
XM_015812483.1,blue
XM_015812484.1,lightcyan
XM_015812485.1,purple
XM_015812486.1,blue
XM_015812487.2,lightgreen
XM_015812488.1,red
XM_015812489.1,cyan
XM_015812491.1,darkred
XM_015812495.1,cyan
XM_015812496.1,lightgreen
XM_015812497.1,turquoise
XM_015812499.1,green
XM_015812502.1,salmon
XM_015812503.1,grey60
XM_015812504.1,black
XM_015812505.1,turquoise
XM_015812506.1,turquoise
XM_015812507.1,greenyellow
XM_015812509.1,black
XM_015812510.1,lightgreen
XM_015812512.1,blue
XM_015812513.1,blue
XM_015812514.1,black
XM_015812515.1,blue
XM_015812517.1,red
XM_015812518.1,black
XM_015812520.1,red
XM_015812521.2,cyan
XM_015812522.1,turquoise
XM_015812523.2,turquoise
XM_015812526.1,greenyellow
XM_015812527.1,turquoise
XM_015812528.1,red
XM_015812531.1,turquoise
XM_015812532.1,blue
XM_015812533.1,black
XM_015812534.1,black
XM_015812535.1,blue
XM_015812537.1,green
XM_015812538.1,blue
XM_015812541.1,blue
XM_015812543.1,turquoise
XM_015812544.1,darkred
XM_015812545.1,blue
XM_015812546.1,blue
XM_015812547.1,blue
XM_015812548.1,turquoise
XM_015812549.1,darkred
XM_015812550.2,red
XM_015812551.1,red
XM_015812552.1,red
XM_015812553.1,blue
XM_015812555.2,blue
XM_015812556.1,blue
XM_015812557.1,black
XM_015812558.1,blue
XM_015812559.1,turquoise
XM_015812560.2,blue
XM_015812563.1,blue
XM_015812564.1,green
XM_015812566.2,greenyellow
XM_015812568.1,red
XM_015812569.1,blue
XM_015812571.1,purple
XM_015812572.1,turquoise
XM_015812575.1,darkred
XM_015812576.1,green
XM_015812577.1,turquoise
XM_015812578.1,purple
XM_015812580.1,red
XM_015812582.1,blue
XM_015812583.1,greenyellow
XM_015812584.1,green
XM_015812585.1,darkred
XM_015812587.1,black
XM_015812588.2,lightgreen
XM_015812589.2,turquoise
XM_015812590.2,green
XM_015812591.1,green
XM_015812592.1,lightgreen
XM_015812594.1,darkred
XM_015812595.1,greenyellow
XM_015812596.1,blue
XM_015812597.2,turquoise
XM_015812598.1,blue
XM_015812599.1,turquoise
XM_015812600.1,turquoise
XM_015812605.1,darkred
XM_015812608.1,blue
XM_015812610.2,blue
XM_015812611.1,green
XM_015812612.1,red
XM_015812613.1,greenyellow
XM_015812614.2,purple
XM_015812615.1,red
XM_015812616.1,red
XM_015812617.1,turquoise
XM_015812618.1,green
XM_015812619.2,turquoise
XM_015812620.2,turquoise
XM_015812621.1,turquoise
XM_015812622.1,blue
XM_015812625.1,turquoise
XM_015812626.1,blue
XM_015812628.1,blue
XM_015812630.1,blue
XM_015812631.1,turquoise
XM_015812632.1,blue
XM_015812633.1,purple
XM_015812634.1,red
XM_015812635.1,turquoise
XM_015812636.1,lightgreen
XM_015812637.1,cyan
XM_015812638.1,turquoise
XM_015812640.1,red
XM_015812641.1,blue
XM_015812642.1,turquoise
XM_015812644.1,red
XM_015812647.1,blue
XM_015812648.1,blue
XM_015812649.1,blue
XM_015812650.1,turquoise
XM_015812651.1,blue
XM_015812652.1,turquoise
XM_015812653.1,red
XM_015812654.1,green
XM_015812656.1,blue
XM_015812657.1,turquoise
XM_015812658.2,turquoise
XM_015812659.2,grey60
XM_015812660.1,red
XM_015812661.1,blue
XM_015812662.1,turquoise
XM_015812664.1,blue
XM_015812665.1,blue
XM_015812666.1,blue
XM_015812667.1,blue
XM_015812668.1,blue
XM_015812669.1,blue
XM_015812670.1,turquoise
XM_015812671.2,blue
XM_015812672.1,red
XM_015812673.2,greenyellow
XM_015812675.1,darkred
XM_015812676.1,greenyellow
XM_015812678.1,red
XM_015812679.1,blue
XM_015812680.1,green
XM_015812681.1,green
XM_015812682.1,green
XM_015812689.1,grey60
XM_015812693.1,red
XM_015812694.2,blue
XM_015812695.1,purple
XM_015812696.1,greenyellow
XM_015812698.1,darkred
XM_015812699.1,royalblue
XM_015812702.1,blue
XM_015812706.1,cyan
XM_015812707.1,blue
XM_015812708.1,lightgreen
XM_015812709.1,blue
XM_015812710.2,blue
XM_015812713.1,red
XM_015812714.1,greenyellow
XM_015812715.1,turquoise
XM_015812717.2,blue
XM_015812718.1,black
XM_015812719.1,greenyellow
XM_015812720.1,blue
XM_015812721.1,turquoise
XM_015812722.1,purple
XM_015812728.1,blue
XM_015812736.1,cyan
XM_015812737.1,blue
XM_015812740.1,blue
XM_015812745.1,greenyellow
XM_015812747.1,blue
XM_015812748.1,lightyellow
XM_015812749.1,blue
XM_015812752.2,darkred
XM_015812753.1,darkred
XM_015812754.1,greenyellow
XM_015812755.1,darkred
XM_015812760.1,blue
XM_015812761.1,cyan
XM_015812762.1,lightcyan
XM_015812764.1,purple
XM_015812765.2,lightgreen
XM_015812768.1,lightgreen
XM_015812771.1,greenyellow
XM_015812772.1,purple
XM_015812773.1,turquoise
XM_015812774.1,blue
XM_015812776.1,blue
XM_015812777.1,turquoise
XM_015812780.1,lightgreen
XM_015812781.1,green
XM_015812782.2,blue
XM_015812784.1,blue
XM_015812787.1,blue
XM_015812788.1,red
XM_015812789.1,blue
XM_015812791.2,blue
XM_015812792.1,black
XM_015812793.1,black
XM_015812794.1,blue
XM_015812796.1,turquoise
XM_015812797.1,salmon
XM_015812798.2,red
XM_015812799.1,salmon
XM_015812800.1,salmon
XM_015812801.2,purple
XM_015812802.2,green
XM_015812803.1,blue
XM_015812804.1,blue
XM_015812807.1,turquoise
XM_015812809.2,green
XM_015812810.1,blue
XM_015812811.1,lightyellow
XM_015812812.1,turquoise
XM_015812813.1,turquoise
XM_015812814.1,turquoise
XM_015812815.1,green
XM_015812816.1,lightgreen
XM_015812817.1,turquoise
XM_015812821.2,blue
XM_015812825.1,purple
XM_015812827.1,blue
XM_015812828.1,blue
XM_015812830.1,red
XM_015812831.1,blue
XM_015812832.1,lightgreen
XM_015812833.1,turquoise
XM_015812834.1,greenyellow
XM_015812835.1,greenyellow
XM_015812836.1,darkred
XM_015812838.1,blue
XM_015812840.1,turquoise
XM_015812841.1,turquoise
XM_015812842.1,greenyellow
XM_015812843.2,red
XM_015812844.1,lightcyan
XM_015812845.2,turquoise
XM_015812847.1,blue
XM_015812849.1,turquoise
XM_015812850.1,greenyellow
XM_015812851.1,turquoise
XM_015812853.2,turquoise
XM_015812854.1,green
XM_015812855.1,turquoise
XM_015812856.1,greenyellow
