target_id,Pm_1_f,Pm_2_f,Pm_3_m,Pm_4_f
XM_015816527.1,0,1,0,0
XM_015816528.2,6,2,3141,5219
XM_015816529.1,2,2,5222,5
XM_015816532.1,0,0,0,0
XM_015816534.1,8027,24,8340,10458
XM_015816536.1,0,2,0,0
XM_015816537.1,18,15,21615,28813
XM_015816538.1,0,1,0,0
XM_015816539.1,0,0,0,0
XM_015816540.1,0,2,1,0
XM_015816541.1,0,0,0,0
XM_015816542.1,2.06723,1,3062.62,0
XM_015816543.2,6450,5,1731,2
XM_015816544.1,0,0,4140,2
XM_015816545.1,0,0,0,0
XM_015816546.1,0,0,47,0
XM_015816547.1,0,1.74E-05,0,0
XM_015816548.2,1,1.99998,4.28E-05,3
XM_015816550.1,0,0,0,0
XM_015816551.1,0,0,4.03734,1
XM_015816552.1,0,2,2642,0
XM_015816554.1,5,0,0,1
XM_015816555.2,0,1,1,0
XM_015816556.1,0,0,0,0
XM_015816557.1,4,0,4973,3
XM_015816558.1,0,0,0,0
XM_015816559.1,0,0,0,1
XM_015816560.1,0,0,0,0
XM_015816561.1,0,0,0,0
XM_015816563.2,0,0,0,0
XM_015816564.1,1,0,713,0
XM_015816565.1,0,0,0,0
XM_015816566.1,1,0,1,0
XM_015816567.1,0,0,0,0
XM_015816568.1,0,2.44402,5.37811,0
XM_015816569.1,0,0,5.36E-05,0
XM_015816570.1,4,2.55598,2187.62,11172
XM_015816571.1,0,3,5315,35
XM_015816572.2,3,6,20,18388
XM_015816573.1,4,3,3395,372
XM_015816574.1,5,1,13,3122
XM_015816575.1,1,1,1399,1
XM_015816576.1,0,0,0,0
XM_015816577.1,0,0,1,0
XM_015816578.1,2,2,1757,14448
XM_015816579.1,201,1,1493,11
XM_015816581.1,2,3,58,3
XM_015816582.1,3215,2,1,1
XM_015816583.1,0,0,0,0
XM_015816584.1,0,2,1584.06,2
XM_015816585.1,4.23634,1.77142,0,0.999968
XM_015816586.1,0,0.0119125,0,3.21E-05
XM_015816587.1,5.76366,3.21667,2409,0
XM_015816589.2,1,0,3896,4
XM_015816590.1,2,2,362,4
XM_015816591.1,9541,2,52,3
XM_015816593.2,3,2,2522,8
XM_015816594.1,2844.04,0,3555.6,3130.6
XM_015816595.1,4338.96,10,9478.4,25.3978
XM_015816596.1,2,0,1,0
XM_015816597.1,0,1,0,0
XM_015816598.1,0,0,0,0
XM_015816599.1,0,1,0,2
XM_015816602.2,0,0,0,2
XM_015816603.1,0,0,0,0
XM_015816604.1,0,0,2,3
XM_015816605.1,0,0,0,0
XM_015816606.1,0,0,1,0
XM_015816607.1,7,3,4351,6
XM_015816608.1,0,0,0,0
XM_015816609.2,0,0,0,0
XM_015816610.1,4,2,5835,9286
XM_015816611.1,0,0.713834,60,0.871426
XM_015816612.1,0,0,0,0
XM_015816613.1,510,11,19270,3710
XM_015816614.1,1,0,2,0
XM_015816616.1,0,0,0,0
XM_015816617.1,0,0,0,0
XM_015816618.1,3,5,3032,17722
XM_015816619.1,2,1,5093,3
XM_015816620.1,188,2,7444,1
XM_015816621.1,6,6,10680,12621
XM_015816622.1,0,0,0,0
XM_015816623.1,0,0,0,0
XM_015816624.1,0,0,0,0
XM_015816625.2,0,0,1,0
XM_015816627.1,0,0,0,0
XM_015816628.1,0,0,0,0
XM_015816629.2,0,0,0,0
XM_015816631.2,8.00355,7.36155,2355.27,1099.7
XM_015816632.2,0,0,0,0
XM_015816633.1,0,0,0,0
XM_015816634.1,0,0,367.896,0
XM_015816635.2,0,0,0,0
XM_015816636.2,0,0,2,0
XM_015816637.1,0,1,861,2
XM_015816638.1,1,1,1447,0
XM_015816639.1,3,3,4922,965
XM_015816641.1,1,2,5,380
XM_015816642.2,990,1,2572,1
XM_015816643.1,2,0,2888,1
XM_015816644.1,1,1,3564,1
XM_015816645.1,0,0,1276,0
XM_015816646.1,0,0,0,1
XM_015816647.1,0,0,0,0
XM_015816648.1,6,0,2068.56,2
XM_015816649.1,0,1,1133.44,0
XM_015816650.1,3,0,4739,0
XM_015816651.1,0,0,0,0
XM_015816652.1,4,1,2,2
XM_015816654.1,0,0,1,5195
XM_015816655.2,0,1,2859,1
XM_015816656.1,0,1,7,1235
XM_015816657.1,0,0,0,0
XM_015816658.1,0,0,0,0
XM_015816659.1,0,0,4862.03,0
XM_015816660.1,3.9993,2.95677,0,5.99913
XM_015816661.1,0,0,3,0
XM_015816662.1,1,1,3131,3
XM_015816663.1,46,2,1938,7
XM_015816664.1,0,0,1353,0
XM_015816665.2,2204,28,21851,9488
XM_015816666.1,0,0,3096,2
XM_015816667.1,4,4,4,4695
XM_015816668.1,1,0,2,2
XM_015816670.1,0,0,0,0
XM_015816673.1,0,0,0,0
XM_015816674.1,0,0,0,0
XM_015816675.1,2270,0,5,108
XM_015816676.2,3,6,573,4
XM_015816677.1,0,1,0,1
XM_015816679.1,35,23,3069,314
XM_015816680.1,0,0,0,0
XM_015816681.1,0,0,0,0
XM_015816682.1,0,0,0,0
XM_015816683.1,0,0,0,0
XM_015816684.1,0,0,0,0
XM_015816685.1,0,0,0,0
XM_015816686.1,0,0,0,0
XM_015816688.1,0,0,0,0
XM_015816689.1,0,0,0,0
XM_015816690.1,0,0,0,0
XM_015816691.1,0,0,0,0
XM_015816692.1,0,0,0,0
XM_015816693.1,0,0,1,4
XM_015816695.1,1,1,1323,7
XM_015816696.1,0.0319708,0.382241,0,0.0569295
XM_015816697.1,5.96803,4.61776,9160.41,11.9435
XM_015816698.1,0,0,0,0
XM_015816699.1,1,1,1,1
XM_015816700.1,0,1,1142,1
XM_015816701.1,3,1,2554,6036
XM_015816702.1,0,0,0,0
XM_015816703.1,0,0,0,0
XM_015816704.1,0,0,0,0
XM_015816709.1,3,0,89,4240
XM_015816710.2,0,0,0,0
XM_015816711.1,13,6,3308,6300
XM_015816712.1,0,1.20907,9.01833,9443.94
XM_015816713.2,0,0.790934,3.98167,3792.06
XM_015816715.1,2,2,183,2
XM_015816716.1,57,37,42465,29070
XM_015816717.1,1,1,6,3
XM_015816718.1,3,0,2570,1
XM_015816719.1,0,0,0,0
XM_015816720.1,0,1.23134,0,0
XM_015816721.1,0,0.768655,0,0
XM_015816722.2,0,3,7,3
XM_015816723.1,9138,33,30474,15828
XM_015816724.1,0,0,130,4683
XM_015816726.1,0,0,1086,0
XM_015816727.1,0,0,1,0
XM_015816728.1,0,0,0,0
XM_015816729.1,0,0,0,0
XM_015816730.1,0,0,0,0
XM_015816731.1,0,0,0,0
XM_015816733.1,0,0,0,1
XM_015816734.1,0,0,796.622,1
XM_015816735.1,0,1,3323,377
XM_015816737.1,0,0,0,0
XM_015816740.2,1,1,2388,1
XM_015816741.1,2.62665,2,6583.55,7
XM_015816742.2,1.37335,0,458.445,0
XM_015816745.1,3,3.80408,10.9999,11380.1
XM_015816747.2,0,2,0,0
XM_015816748.2,3008,6,8290,4776
XM_015816751.1,0,0,0,0
XM_015816752.1,20590.5,25,12823.7,20231.6
XM_015816753.1,0,0,1691.38,1
XM_015816754.1,8,12,136,16864
XM_015816755.1,0,0,0,0
XM_015816757.1,0,1,261,1
XM_015816758.1,6,3,2010,9
XM_015816759.1,0,2,2587,0
XM_015816760.1,0,0,893,1
XM_015816761.1,0,0,1751.88,1
XM_015816762.1,5,2,4583.12,0
XM_015816764.1,7,4,3103,11036
XM_015816765.1,1,4,2,5
XM_015816766.1,15845,23,17294,22557
XM_015816767.1,14560,20,5748,6280
XM_015816768.1,5669,6,19887,360
XM_015816769.1,0,0,0,1
XM_015816770.2,0,0,0,0
XM_015816772.1,0,0,0,0
XM_015816773.1,1,0,0,0
XM_015816774.1,0,0,1,0
XM_015816776.1,0,0,0,0
XM_015816777.2,212,7,1146,9
XM_015816778.1,0,0,1,0
XM_015816779.1,1,1,359,3810
XM_015816780.1,0,0,1,0
XM_015816781.1,1,0,0,0
XM_015816782.1,0,0,0,0
XM_015816783.2,0,0,0,0
XM_015816784.1,0,0,4,0
XM_015816786.1,0,0,0,0
XM_015816787.2,0,0,70,0
XM_015816788.1,3004.75,4,4067.39,1883.89
XM_015816789.1,1,1,5,3137
XM_015816790.1,0,0,0,0
XM_015816791.1,0,0,4,2
XM_015816792.1,0,1,0,0
XM_015816793.1,0,0,1167,2
XM_015816795.2,2,1,2898,1
XM_015816796.1,0,0,50.7913,0
XM_015816799.1,0,0,0,0
XM_015816800.1,1,0,1535,3
XM_015816801.1,3,4,7662,10
XM_015816802.1,0,7,7757,5
XM_015816804.1,1,0,0,26
XM_015816805.1,0,0,0,0
XM_015816806.2,0,0,0,0
XM_015816807.1,0,0,35,1
XM_015816808.1,5809,6,5930,5
XM_015816809.1,0,1,2,0
XM_015816810.1,5,1,10.2474,1
XM_015816811.1,0,0,0,0
XM_015816812.1,0,0.0137383,7520.97,0
XM_015816813.1,0,3.98626,0,0
XM_015816814.1,0,0,0,0
XM_015816815.1,0,0,0,0
XM_015816816.2,0,0,2,0
XM_015816817.1,5.64041,0,10.4288,8
XM_015816818.1,0,0,0,0
XM_015816820.1,1,0,0,0
XM_015816821.1,0,0,0,0
XM_015816822.1,0,0,0,0
XM_015816823.1,0,0,0,0
XM_015816824.1,0,0,0,0
XM_015816825.2,0,0,0,0
XM_015816826.1,0,0,0,0
XM_015816827.1,3,4,1611,51
XM_015816829.1,2345,1,5675,3
XM_015816830.1,2,0,2,0
XM_015816831.1,0,0,0,0
XM_015816832.1,0,0,0,0
XM_015816833.1,2.46194,1.39619,826.456,1.34698
XM_015816834.1,4.53806,3.60381,4067.54,4.65302
XM_015816836.1,1,2,2242,691
XM_015816837.1,1653,2,6836,6
XM_015816839.1,0,0,0,0
XM_015816840.1,7,10,3648,18
XM_015816841.1,0,0,0,0
XM_015816842.2,0,0,0,0
XM_015816843.1,0,0,0,0
XM_015816844.1,7,9,2831,20956
XM_015816845.1,0,1,4,12
XM_015816846.1,0,4.05915,2334.86,5839.97
XM_015816847.1,447,8.94085,8599.14,5554.03
XM_015816848.1,9,1,16,17
XM_015816849.2,0,0,0,2
XM_015816850.1,0,0,32,2444.04
XM_015816851.1,0,0,0,651.963
XM_015816852.2,0,0,0,0
XM_015816853.1,5,3,10,13515
XM_015816854.1,2,0,5170,4
XM_015816855.1,2,0,4,1158
XM_015816857.1,0,0,0,2
XM_015816858.1,0,0,0,1
XM_015816859.1,0,0,2869,0
XM_015816860.1,0,0,0,0
XM_015816861.1,0,0,0,0
XM_015816862.1,5,0,1,1
XM_015816864.1,0,0,0,0
XM_015816865.2,0,0,0,0
XM_015816866.1,0,0,0,0
XM_015816867.1,0,0,0,0
XM_015816868.1,0,0,0,0
XM_015816869.1,0,0,0,0
XM_015816870.1,0,0,0,0
XM_015816872.1,0,0,0,0
XM_015816873.1,0,0,0,0
XM_015816874.1,0,0,0,0
XM_015816875.1,0,0,0,0
XM_015816876.1,2,0,18816,5300
XM_015816879.1,2,2,6,1
XM_015816880.1,1,0,1,0
XM_015816881.2,1,1,0,1
XM_015816882.1,0,0,0,0
XM_015816885.1,743,1,23,2
XM_015816887.1,0,0,0,0
XM_015816888.1,0,0,0,1
XM_015816889.2,0,0,91,10.6572
XM_015816890.2,3,0,0,0
XM_015816891.2,0,0,0,15883.7
XM_015816892.1,0,4,0,10.6311
XM_015816893.1,0,0,0,0
XM_015816894.1,0,2.41E-07,0,0
XM_015816895.2,0,7.30E-08,0,0
XM_015816896.1,1,0,2,3
XM_015816897.1,0,2,120,2
XM_015816898.1,0,0,0,1
XM_015816899.1,0,0,0,0
XM_015816900.2,0,0,0,0
XM_015816901.1,0,0,0,0
XM_015816902.1,1,0,3,5
XM_015816903.2,4,4,923,7332
XM_015816904.1,2,5,11854,3092
XM_015816905.2,0,0,0,0
XM_015816906.1,6,3,4756,4
XM_015816907.1,0,0,679.209,0
XM_015816908.1,0,0,0,0
XM_015816909.2,0,0,0,0
XM_015816910.1,8,8,10957,1883
XM_015816911.2,3,1,11,6061
XM_015816912.2,0,1,3,1
XM_015816913.2,1,0,0,0
XM_015816914.1,0,1.44E-08,0,0
XM_015816915.2,1,0,10,11472
XM_015816916.2,0,0,0,0
XM_015816917.1,0,0,2,3
XM_015816918.1,0,0,0,0
XM_015816921.1,0,0,0,1
XM_015816922.2,1,1,1760,3
XM_015816923.1,1,1,0,0
XM_015816924.1,0,1.59E-08,0,0
XM_015816925.1,0,0,0,1
XM_015816926.1,0,0,0,0
XM_015816927.1,3,0,3,7
XM_015816928.1,8,6,5154,1941
XM_015816929.2,2,3,2912,2
XM_015816930.2,0,0.765344,6.19745,0.824536
XM_015816931.2,0,0,0,0
XM_015816932.2,0,1.23466,14.8026,2.17546
XM_015816933.1,0,0,0,0
XM_015816934.1,3,4,0,1
XM_015816937.1,0,0,0,0
XM_015816939.1,0,0,0,0
XM_015816940.1,1,3,793,5
XM_015816941.1,0,0,0,0
XM_015816942.1,0,0,0,0
XM_015816943.1,1,3,1,1
XM_015816944.2,1,3,304,0
XM_015816945.1,0,0,0,1
XM_015816946.2,2,0,2939,9
XM_015816948.1,0,0,0,0
XM_015816949.1,0,0,0,0
XM_015816950.1,0,0,0,0
XM_015816951.1,0,0,0,0
XM_015816952.1,0,0,0,0
XM_015816953.1,0,0,0,0
XM_015816954.1,0,0,0,0
XM_015816955.2,0,0,0,0
XM_015816957.1,0,0,0,0
XM_015816958.1,0,0,1,1
XM_015816959.1,8639,7,3699,8416
XM_015816961.1,2,1,572,27
XM_015816962.1,0,0,0,0
XM_015816965.2,2,0,7911,2
XM_015816966.1,0,0,0,0
XM_015816967.1,0,0,0,0
XM_015816968.1,0,0,0,56
XM_015816969.1,0,0,0,0
XM_015816970.1,0,0,0,0
XM_015816974.2,0.0141807,0.238006,0,4330
XM_015816975.1,1,0,5626,7
XM_015816976.1,1,1,3218,23
XM_015816978.1,0,0,0,0
XM_015816979.1,0,0,2,0
XM_015816981.1,0,0,0,0
XM_015816982.1,10,6,1851,4593
XM_015816983.1,0,0,0,0
XM_015816984.1,3,0,1237.99,0
XM_015816985.1,0,0,0,0
XM_015816986.1,0,0,1461.01,1
XM_015816987.1,0,0,0,0
XM_015816988.1,0,0,1052,0
XM_015816989.1,3,5,1,3
XM_015816990.1,2,1,3,1
XM_015816991.1,0,0,0.999649,2.99958
XM_015816992.1,0,0,0.000351439,0.000423165
XM_015816993.1,0,0,0,0
XM_015816994.1,4,5,49,3
XM_015816995.1,4,1,80,2
XM_015816998.1,0,0,0,0
XM_015816999.1,0,0,0,0
XM_015817000.1,2,0,0,1
XM_015817001.1,0,0,0,0
XM_015817002.1,7,2,4584,8
XM_015817005.1,9,3,580,8
XM_015817006.1,1,0,251,4
XM_015817008.2,0,0,12,1
XM_015817009.1,0,0,0,0
XM_015817010.1,0,1,0,1
XM_015817011.1,0,0,0,0
XM_015817013.1,3,2,5594,4329
XM_015817014.1,4,2,4768,2
XM_015817015.1,0,0,0,3.63125
XM_015817016.1,638,6,10651,8082.37
XM_015817017.1,1,1,471,9
XM_015817018.1,4,1,1309.51,6
XM_015817020.1,0,0,0,0
XM_015817021.1,0,0,0,0
XM_015817022.1,0,0,0,0
XM_015817023.1,1,0,849,0
XM_015817024.1,0,2.38318,1316.28,8040.1
XM_015817025.1,3,2,45,11268
XM_015817026.1,0,0,0,0
XM_015817027.1,0,0,0,0
XM_015817028.1,0,0,0,0
XM_015817029.1,1,3,3073,3
XM_015817030.1,0,1,1,1
XM_015817031.2,0,0,0,0
XM_015817032.1,0,1,1233,1
XM_015817033.2,1,1,1065,1
XM_015817034.1,0,0,0,0
XM_015817035.1,2,4,3,4059
XM_015817036.2,1,0,0,0
XM_015817037.1,297,5,1338,14649
XM_015817038.1,0,0,0,0
XM_015817039.2,0,0,0,0
XM_015817041.1,0,0,0,0
XM_015817042.1,0,0,0,0
XM_015817043.1,0,0,0,0
XM_015817044.1,0,0,0,0
XM_015817045.1,0,0,0,0
XM_015817047.1,1,2,0,0
XM_015817049.2,0,0,0,0
XM_015817051.1,0,0,0,0
XM_015817052.2,0,0,0,0
XM_015817053.1,0,0,0,0
XM_015817054.1,0,0,0,0
XM_015817055.1,0,0,0,0
XM_015817057.1,0,0,0,0
XM_015817058.1,0,1,0,0
XM_015817059.1,0,0,0,0
XM_015817060.1,0,0,0,0
XM_015817061.1,0,0,0,0
XM_015817062.1,0,0,0,0
XM_015817063.2,0,0,0,0
XM_015817064.1,0,0,0,0
XM_015817065.1,0,0,0,0
XM_015817066.1,0,0,0,0
XM_015817067.1,0,0,0,0
XM_015817068.2,0,0,0,0
XM_015817069.1,23,20,6584,2511
XM_015817071.1,0,0,0,0
XM_015817072.1,0,0,0,0
XM_015817073.1,0,0,0,0
XM_015817074.2,0,0,0,0
XM_015817075.1,0,0,0,0
XM_015817076.1,0,0,0,0
XM_015817077.1,0,0,0,0
XM_015817078.1,0,0,0,0
XM_015817079.1,0,0,0,0
XM_015817080.1,0,0,0.23921,0.431831
XM_015817081.1,0,0,0,0
XM_015817083.2,0,0,0,0
XM_015817085.2,0,0,0,0
XM_015817086.1,0,0,0,0
XM_015817087.1,0,0,0,0
XM_015817088.1,0,0,0.76079,1.56817
XM_015817089.1,0,0,0,0
XM_015817090.1,0,0,0,0
XM_015817091.1,0,0,0,0
XM_015817092.1,0,0,0,0
XM_015817093.1,0,0,0,0
XM_015817095.1,0,0,0,0
XM_015817096.1,0,0,0,0
XM_015817097.1,0,0,0,0
XM_015817100.1,0,0,0,0
XM_015817101.1,0,0,0,0
XM_015817102.1,0,0,0,0
XM_015817103.1,4,0,1189,0
XM_015817106.1,0,0,0,0
XM_015817107.1,0,0.00426567,0,1.39E-06
XM_015817110.1,0,0,2,2
XM_015817111.1,1406,4,10,1
XM_015817114.1,0,0,0,0
XM_015817115.1,0,1.99573,1159,0.999999
XM_015817116.2,1,0,3623,0
XM_015817117.1,0,1,6060,5
XM_015817118.2,2,4.99804,17,6
XM_015817119.1,2.81E-07,0.00196224,8.98E-06,6.04E-07
XM_015817120.1,3,6,9747,10
XM_015817121.2,0,0,0,0
XM_015817122.2,0,0,0,0
XM_015817123.1,1,0,1,0
XM_015817124.1,0,0,0,0
XM_015817125.1,0,0,0,0
XM_015817126.1,1,1,4195,0
XM_015817132.1,1,1,9,4206
XM_015817134.2,0,1,1,1
XM_015817135.1,0,2,1934,2
XM_015817136.1,0,0,1,1
XM_015817137.2,1,0,0,1
XM_015817138.1,0,0,491,1
XM_015817139.1,0,0,0,0
XM_015817140.1,0,0,0,0
XM_015817141.1,911,1,8925,10
XM_015817142.1,0,0,0,0
XM_015817145.1,0,0,0,0
XM_015817146.2,0,0,0,0
XM_015817148.1,0,0,0,0
XM_015817149.1,0,0,0,1
XM_015817152.1,0,1,0,0
XM_015817153.1,0,0,0,0
XM_015817154.1,3,0,2,1
XM_015817156.1,23,21,956,50951
XM_015817157.1,1,0,0,943
XM_015817158.2,34776,33,57324,41542
XM_015817159.1,1,5,0,1
XM_015817160.1,0,0,0.311265,0
XM_015817161.1,0,0,28.6887,0
XM_015817162.1,0,0,0,0
XM_015817163.1,0,0,0,0
XM_015817164.1,0,0,0,0
XM_015817165.1,1,0,0,0
XM_015817166.1,1,0,0,0
XM_015817167.1,0,0,0,0
XM_015817168.1,1,0,0,1
XM_015817170.2,6.39497,25,18829.7,23613.9
XM_015817171.2,11433.6,0,1137.29,11.0987
XM_015817172.2,1,2,255,3
XM_015817173.1,0,0,0,0
XM_015817174.1,0,0,1,0
XM_015817175.1,1,0,0,1
XM_015817176.1,0,0,0,0
XM_015817177.1,0,0,0,0
XM_015817178.1,2,0,4,0
XM_015817179.1,5,5,2592,34
XM_015817180.1,0,0,1,1
XM_015817181.1,0,0,0,1
XM_015817182.2,4226,0,3,0
XM_015817183.1,0,0,0,0
XM_015817186.1,0,0,0,0
XM_015817187.1,3,3,1540,4
XM_015817188.1,0,0,0,0
XM_015817189.1,0,0,26,0
XM_015817190.1,4,4.99825,0,9044
XM_015817191.1,2.22E-07,0.00175356,0,0.000344848
XM_015817192.1,0,0,3,0
XM_015817193.1,9,11,1060,14
XM_015817194.2,1,2,2720,1
XM_015817195.1,0,0,0,0
XM_015817198.1,0,0,0,1
XM_015817199.1,0,0,0,0
XM_015817200.1,2,4,3817,4
XM_015817201.1,0,0,1027.76,0
XM_015817202.1,0,0,0,0
XM_015817203.1,0,0,0,0
XM_015817204.1,0,3,3,1
XM_015817205.1,0,0,0,0
XM_015817206.1,0,0,0,0
XM_015817207.1,0,0,0,0
XM_015817208.1,0,3,3,4
XM_015817209.1,2,1,1076,3324
XM_015817210.2,127.834,0,477.773,2.55111
XM_015817211.1,1,5,2400,7
XM_015817212.1,1,0,1413,1
XM_015817213.1,0,2,903.203,453
XM_015817214.1,0,0,2508.8,0
XM_015817215.1,0,0,0,0
XM_015817216.1,0,0,0,0
XM_015817217.1,0,0,0,0
XM_015817218.1,0,0,0,0
XM_015817219.2,0,0,0,1
XM_015817221.1,0,2,0,0
XM_015817222.1,0,0,0,0
XM_015817223.2,0,0,0,0
XM_015817224.2,0,0,0,1767
XM_015817225.1,0,0,0,0
XM_015817226.1,0,1,68,0
XM_015817227.2,6,2,2457,189
XM_015817228.1,597,4,3046,8
XM_015817229.1,1,0,0,0
XM_015817230.1,2,3,1819,7
XM_015817231.1,3,5,9942,3
XM_015817232.2,0,0,9117,0
XM_015817233.1,0,0,0,0
XM_015817235.2,0,0,0,0
XM_015817236.2,0,0,0,0
XM_015817237.2,0,0,0,0
XM_015817238.1,1,0,0,0
XM_015817239.1,28.9272,0.424827,0,6473
XM_015817240.1,414.073,1.57517,4609,0
XM_015817241.1,1,1,1,5
XM_015817242.1,1,0,5747.85,1
XM_015817243.1,0,0,0,0
XM_015817244.1,0,0,0,0
XM_015817245.1,0,0,0,0
XM_015817246.1,11.8489,0,1185.14,388.392
XM_015817247.1,0,0,1,3
XM_015817249.1,0,0,3428,3
XM_015817251.1,1,4,3,16535
XM_015817253.1,1,3,4683,3
XM_015817254.1,4,0,4292,162
XM_015817255.1,2,7,5888,12342
XM_015817256.1,0,0,1044,0
XM_015817257.1,0,0,420,0
XM_015817258.2,1,0,237,1
XM_015817259.1,0,0,0,0
XM_015817260.1,2,2,1340,0
XM_015817261.1,0,1,2949,1
XM_015817262.1,945,1204,589,180
XM_015817263.1,6586,2,6205,4044
XM_015817264.1,1,1,2316,2
XM_015817265.1,5,10,9314,11
XM_015817266.1,1,0,2645,2
XM_015817267.1,2,5.57E-08,63.9697,0
XM_015817268.1,0,1,171.03,0
XM_015817269.1,0,0,4,5506
XM_015817270.1,25678,30,40019,2462
XM_015817271.2,0,0,2,0
XM_015817272.1,0,1,708,743
XM_015817273.1,15,10,4279,19665
XM_015817274.1,1,1,2,1
XM_015817276.1,2,2,5,2
XM_015817278.2,0,0,0,0
XM_015817279.1,0,1,2901,2
XM_015817281.1,0,0,0,0
XM_015817282.1,0,0,0,0
XM_015817283.1,1,2,5,1
XM_015817284.1,0,0,0,0
XM_015817285.1,0,0,0,0
XM_015817286.2,0,0,0,0
XM_015817287.2,0,0,0,0
XM_015817288.1,15,0,300,8586
XM_015817289.2,0,0,0,0
XM_015817290.1,0,0,0,0
XM_015817291.1,0.0243521,0,43.9897,0.0223809
XM_015817292.1,0,0,0,0
XM_015817293.1,0,0,0,0
XM_015817294.2,0,1,1,2
XM_015817296.1,0,0,0,0
XM_015817297.1,0,2,416,13
XM_015817298.1,0.975648,0,50.0103,0.977619
XM_015817299.1,9,5,3480,3633
XM_015817300.1,157,0,1,0
XM_015817301.1,3,3,6,4
XM_015817302.1,0,0,0,0
XM_015817303.1,4.06733,1.51463,1005.16,4.89731
XM_015817305.1,0,2,0,1
XM_015817307.1,1,2,2,0
XM_015817308.1,3,3,1707,920
XM_015817310.1,0,1,0,0
XM_015817311.1,0,0,0,0
XM_015817316.1,1,3,8,4
XM_015817317.1,2,5,1505,3
XM_015817318.1,0,0,0,88
XM_015817319.1,2,1,4977,7
XM_015817320.1,1,6,8,5
XM_015817321.1,0,1,21,0
XM_015817322.1,1,0,1297,1
XM_015817323.1,12280,3,3480,1
XM_015817324.1,8,5,7421,8052
XM_015817325.1,2,1,5147,6552
XM_015817326.1,19.0598,14.4808,10838.8,17.4139
XM_015817328.1,0,0,0,0
XM_015817330.1,13,10,5842,17
XM_015817331.1,0,0,34,0
XM_015817332.1,0,0,39,0
XM_015817335.1,10,8,4950.55,12
XM_015817336.1,0,0,0,0
XM_015817337.1,0,0,3298.45,0
XM_015817338.1,0,0,0,0
XM_015817339.1,511,7,8952,4771
XM_015817341.1,2,1,2,0
XM_015817343.2,1,0,41,1532
XM_015817344.1,9,8,11,20498
XM_015817345.1,0,0,0,0
XM_015817346.1,37,77.0022,2272.25,15
XM_015817347.1,0,0,0,0
XM_015817348.1,0,2,727,2
XM_015817350.1,0,0,0,0
XM_015817351.1,0,0,0,0
XM_015817352.1,5790,8,2544,19
XM_015817353.1,0,0,1,0
XM_015817354.1,4,1,5781,1573
XM_015817355.1,0,1,4052,2
XM_015817356.1,0,1,0,0
XM_015817357.1,0,0,0,0
XM_015817358.1,0,0,0,0
XM_015817359.1,1,0,1,0
XM_015817360.1,0,0,5,1
XM_015817362.1,0,0,0,0
XM_015817363.1,0,0,0,0
XM_015817364.1,0,0,326,0
XM_015817365.1,0,0,16,535
XM_015817366.1,2,1,0,0
XM_015817367.2,0,0,1,1
XM_015817368.1,0,0,0,0
XM_015817369.1,2,0,2,2
XM_015817370.1,0,0,2,0
XM_015817372.1,0,0,0,0
XM_015817373.1,0,0,1590.2,0
XM_015817374.1,0,0,0,0
XM_015817375.1,0,0,159,0
XM_015817376.1,0,0,0,0
XM_015817377.1,0,0,0,0
XM_015817378.1,0,1,412,1
XM_015817379.1,107.072,1,1915.3,3122.58
XM_015817380.1,1,0,664,0
XM_015817381.1,9.08178,5.23167,693.193,2268.02
XM_015817382.1,0,0,0,0
XM_015817383.1,0,0,0,0
XM_015817385.1,0,0,0,0
XM_015817386.2,1,5,5,4
XM_015817387.2,0,0,0,0
XM_015817388.1,0,0,0,0
XM_015817389.1,0,0,0,0
XM_015817390.1,0,0,0,0
XM_015817392.1,6,6,9948,8
XM_015817395.1,1,1,1,195
XM_015817396.1,1,1.43315,2247.04,3900.97
XM_015817397.1,1,0,0,0
XM_015817398.1,0,0,0,0
XM_015817399.1,0,1.97E-08,0,0
XM_015817400.1,1,1,2,0
XM_015817401.1,0,0,0,0
XM_015817402.1,11,9,11287,24
XM_015817403.1,3,2,2,2
XM_015817404.2,2637,12,9435,15928
XM_015817405.1,1,1,103.775,1.07896
XM_015817406.1,0,0,1,2
XM_015817407.1,3,0,0,0
XM_015817408.1,0,0,0,0
XM_015817409.1,0,0,1,2
XM_015817410.1,0,0,0,1
XM_015817411.1,0,0,193,0
XM_015817412.1,1,0,0,6792
XM_015817413.1,1,0.5,1.33333,0
XM_015817415.1,0,0,0,0
XM_015817416.1,1,1,3219,3
XM_015817418.2,0,0,0,0
XM_015817419.1,0,0,0,0
XM_015817420.1,0,1,4,4
XM_015817421.2,0,0,1,0
XM_015817422.1,0,0,1313,2420
XM_015817423.2,1,0,2,0
XM_015817424.2,0,0,0,0
XM_015817425.1,0,0,0,0
XM_015817426.1,0,0,1,0
XM_015817427.1,0,0,0,0
XM_015817428.1,2,0,1672,0
XM_015817429.1,0,0,0,0
XM_015817430.1,5,3,4419,9
XM_015817432.2,0.0979715,0.614138,0.193738,19552.7
XM_015817433.2,7.90203,5.38586,10.8063,39.2903
XM_015817434.1,9,0,2961,2
XM_015817436.1,5,3,7368,5
XM_015817437.1,0,0,2,1
XM_015817439.2,0,1,1447.91,2
XM_015817440.1,0,0,385,0
XM_015817441.1,1,0,5,3
XM_015817442.1,69668,100,121090,65999
XM_015817443.2,3,0,1502,1
